11105,48,70.3,queen,Age 12-17
11106,94,123.2,queen,Age 12-17
11109,0,0.0,queen,Age 12-17
11354,48,49.1,queen,Age 12-17
11355,82,51.0,queen,Age 12-17
11356,36,75.0,queen,Age 12-17
11357,20,29.1,queen,Age 12-17
11358,27,37.8,queen,Age 12-17
11361,23,41.0,queen,Age 12-17
11362,12,36.4,queen,Age 12-17
11364,11,16.5,queen,Age 12-17
11365,63,71.5,queen,Age 12-17
11366,15,55.2,queen,Age 12-17
11367,56,64.5,queen,Age 12-17
11368,194,87.3,queen,Age 12-17
11369,91,101.9,queen,Age 12-17
11370,47,74.4,queen,Age 12-17
11372,127,96.4,queen,Age 12-17
11373,134,70.6,queen,Age 12-17
11374,25,35.9,queen,Age 12-17
11375,40,36.4,queen,Age 12-17
11377,92,58.0,queen,Age 12-17
11378,20,30.0,queen,Age 12-17
11379,21,34.5,queen,Age 12-17
11411,54,118.9,queen,Age 12-17
11412,120,137.1,queen,Age 12-17
11413,139,153.7,queen,Age 12-17
11414,11,22.3,queen,Age 12-17
11415,23,56.4,queen,Age 12-17
11416,66,115.0,queen,Age 12-17
11417,69,99.2,queen,Age 12-17
11418,116,138.1,queen,Age 12-17
11419,86,71.9,queen,Age 12-17
11420,102,88.3,queen,Age 12-17
11421,97,110.0,queen,Age 12-17
11422,89,115.0,queen,Age 12-17
11423,56,81.5,queen,Age 12-17
11426,20,51.8,queen,Age 12-17
11427,29,55.7,queen,Age 12-17
11428,36,71.1,queen,Age 12-17
11429,60,88.9,queen,Age 12-17
11432,108,91.3,queen,Age 12-17
11433,181,215.1,queen,Age 12-17
11434,170,114.6,queen,Age 12-17
11435,186,156.4,queen,Age 12-17
11436,63,121.9,queen,Age 12-17
11691,246,155.7,queen,Age 12-17
11692,165,340.8,queen,Age 12-17
11693,65,192.8,queen,Age 12-17
11694,27,65.5,queen,Age 12-17
10001,48,311.3,new_y,Age 12-17
10002,176,129.8,new_y,Age 12-17
10003,44,127.3,new_y,Age 12-17
10009,233,305.9,new_y,Age 12-17
10010,27,109.2,new_y,Age 12-17
10011,46,139.6,new_y,Age 12-17
10016,29,88.5,new_y,Age 12-17
10019,22,77.1,new_y,Age 12-17
10021,15,30.8,new_y,Age 12-17
10023,33,46.5,new_y,Age 12-17
10024,28,35.2,new_y,Age 12-17
10025,192,147.2,new_y,Age 12-17
10026,314,425.0,new_y,Age 12-17
10027,451,427.1,new_y,Age 12-17
10028,21,36.6,new_y,Age 12-17
10029,699,394.3,new_y,Age 12-17
10030,372,607.8,new_y,Age 12-17
10031,209,174.3,new_y,Age 12-17
10032,235,182.1,new_y,Age 12-17
10033,148,129.2,new_y,Age 12-17
10034,102,115.7,new_y,Age 12-17
10035,283,380.7,new_y,Age 12-17
10036,15,102.0,new_y,Age 12-17
10037,136,401.5,new_y,Age 12-17
10038,33,163.4,new_y,Age 12-17
10039,186,336.2,new_y,Age 12-17
10040,89,94.1,new_y,Age 12-17
10044,12,71.2,new_y,Age 12-17
10065,0,0.0,new_y,Age 12-17
10128,62,76.0,new_y,Age 12-17
10301,1803,139.6,richm,Total
10302,892,158.3,richm,Total
10303,1388,174.7,richm,Total
10304,1847,143.7,richm,Total
10305,847,64.9,richm,Total
10306,737,42.2,richm,Total
10307,156,36.3,richm,Total
10308,252,27.7,richm,Total
10309,326,32.5,richm,Total
10310,1221,171.5,richm,Total
10312,532,27.2,richm,Total
10314,1189,43.5,richm,Total
10301,1086,129.4,richm,Age 18-64
10302,556,156.5,richm,Age 18-64
10303,832,171.0,richm,Age 18-64
10304,1105,137.8,richm,Age 18-64
10305,561,66.8,richm,Age 18-64
10306,425,38.7,richm,Age 18-64
10307,101,37.0,richm,Age 18-64
10308,153,26.2,richm,Age 18-64
10309,231,34.7,richm,Age 18-64
10310,687,154.2,richm,Age 18-64
10312,331,25.4,richm,Age 18-64
10314,736,41.8,richm,Age 18-64
10451,449,338.2,bronx,Age 12-17
10452,419,183.5,bronx,Age 12-17
10453,379,152.0,bronx,Age 12-17
10454,427,366.3,bronx,Age 12-17
10455,432,350.7,bronx,Age 12-17
10456,630,246.4,bronx,Age 12-17
10457,502,231.7,bronx,Age 12-17
10458,444,203.3,bronx,Age 12-17
10459,282,199.2,bronx,Age 12-17
10460,354,212.2,bronx,Age 12-17
10461,108,109.5,bronx,Age 12-17
10462,275,138.1,bronx,Age 12-17
10463,133,90.4,bronx,Age 12-17
10465,110,107.5,bronx,Age 12-17
10466,170,85.2,bronx,Age 12-17
10467,383,157.6,bronx,Age 12-17
10468,214,102.4,bronx,Age 12-17
10469,166,100.4,bronx,Age 12-17
10470,30,88.3,bronx,Age 12-17
10471,15,37.3,bronx,Age 12-17
10472,398,214.9,bronx,Age 12-17
10473,282,166.2,bronx,Age 12-17
10474,66,111.9,bronx,Age 12-17
10475,56,68.0,bronx,Age 12-17
11004,157,38.9,queen,Total
11101,1383,167.6,queen,Total
11102,1172,101.3,queen,Total
11103,512,38.7,queen,Total
11104,367,40.6,queen,Total
11105,582,45.9,queen,Total
11106,990,74.6,queen,Total
11354,691,41.4,queen,Total
11355,902,35.0,queen,Total
11356,390,58.1,queen,Total
11357,288,24.4,queen,Total
11358,385,33.0,queen,Total
11360,115,19.4,queen,Total
11361,265,29.7,queen,Total
11362,106,19.1,queen,Total
11363,38,17.1,queen,Total
11364,204,19.2,queen,Total
11365,754,60.0,queen,Total
11366,180,42.4,queen,Total
11367,765,63.2,queen,Total
11368,2770,91.4,queen,Total
11369,1015,86.1,queen,Total
11370,586,62.6,queen,Total
11372,1285,60.1,queen,Total
11373,1803,59.3,queen,Total
11374,463,34.6,queen,Total
11375,612,28.0,queen,Total
11377,1545,58.4,queen,Total
11378,442,42.4,queen,Total
11379,306,28.8,queen,Total
11411,577,88.6,queen,Total
11412,1568,137.6,queen,Total
11413,1562,129.8,queen,Total
11414,312,36.5,queen,Total
11415,353,54.2,queen,Total
